"","X","Sentiment","Date","Change_.","scaled_sentiment","scaled_change"
"198",197,0.112172869316432,"2018-05-14",-0.000514725530379532,-0.915025357834194,-0.545101066468297
"199",198,0.11219834681711,"2018-05-15",-0.000509628800689685,-0.912139968849706,-0.54339258587374
"200",199,0.112226176595485,"2018-05-16",-0.000506614673997254,-0.908988178688754,-0.54238221701431
"201",200,0.112256300446256,"2018-05-17",-0.000505785517582751,-0.905576579243385,-0.542104274543307
"202",201,0.112288602885677,"2018-05-18",-0.00050719904063125,-0.901918249328889,-0.542578103222731
"203",202,0.112322940359104,"2018-05-19",-0.00051084895508228,-0.898029446858354,-0.543801595224631
"204",203,0.112359145898836,"2018-05-20",-0.000516732597576513,-0.893929081330457,-0.545773857761279
"205",204,0.112397021576363,"2018-05-21",-0.000524864979661784,-0.889639568630732,-0.548499922870811
"206",205,0.112436384171892,"2018-05-22",-0.00053524284927244,-0.885181658846982,-0.551978700424576
"207",206,0.11247707238763,"2018-05-23",-0.000547861880975689,-0.880573619346931,-0.556208740489295
"208",207,0.112518929611238,"2018-05-24",-0.000562744285806396,-0.875833186859342,-0.561197488451395
"209",208,0.112561763383572,"2018-05-25",-0.000579849956940633,-0.870982157850772,-0.56693150005651
"210",209,0.112605358857053,"2018-05-26",-0.000599101976509499,-0.866044864332711,-0.573384991577741
"211",210,0.112649499988441,"2018-05-27",-0.000620399145680922,-0.861045773728165,-0.580524040038728
"212",211,0.112693985128284,"2018-05-28",-0.000643595179266286,-0.856007723328443,-0.588299609013913
"213",212,0.112738634925661,"2018-05-29",-0.000668462397211781,-0.850951025062058,-0.59663537761179
"214",213,0.112783289393504,"2018-05-30",-0.000694703360446332,-0.845893797854147,-0.605431640940806
"215",214,0.112827793515544,"2018-05-31",-0.000721992136699819,-0.840853597674385,-0.614579142871536
"216",215,0.112872002323761,"2018-06-01",-0.000749981296624062,-0.835846842504106,-0.623961421214406
"217",216,0.11291581703436,"2018-06-02",-0.000778364069501256,-0.830884719848712,-0.633475643005881
"218",217,0.112959141497452,"2018-06-03",-0.000806867602494537,-0.825978118917071,-0.643030344934126
"219",218,0.113001870974153,"2018-06-04",-0.000835285369459728,-0.821138901642901,-0.652556297133903
"220",219,0.113043935526082,"2018-06-05",-0.000863420794875768,-0.816374988718016,-0.661987605299737
"221",220,0.113085263877142,"2018-06-06",-0.000891167357296972,-0.811694452334232,-0.671288562255865
"222",221,0.113125753415463,"2018-06-07",-0.000918470133806934,-0.807108913535311,-0.680440757228597
"223",222,0.113165263359471,"2018-06-08",-0.000945264381631715,-0.802634316177582,-0.689422487718557
"224",223,0.113203622847151,"2018-06-09",-0.00097143807746477,-0.798290010800095,-0.698196202264903
"225",224,0.113240639224477,"2018-06-10",-0.000996861173289012,-0.79409781594035,-0.706718307322937
"226",225,0.113276147286478,"2018-06-11",-0.00102138552792588,-0.790076441463657,-0.714939144318586
"227",226,0.113309985885992,"2018-06-12",-0.00104485850600288,-0.786244137678417,-0.722807548173884
"228",227,0.113341970097785,"2018-06-13",-0.00106717881895162,-0.782621847817639,-0.73028956583186
"229",228,0.113371885550247,"2018-06-14",-0.00108820980382985,-0.779233849988167,-0.737339386351172
"230",229,0.113399522531674,"2018-06-15",-0.00110774594491513,-0.776103894550979,-0.743888118571208
"231",230,0.113424692602785,"2018-06-16",-0.00112558736195397,-0.773253322713614,-0.749868760403357
"232",231,0.113447184645907,"2018-06-17",-0.00114152466062971,-0.770706044066292,-0.755211120538995
"233",232,0.113466792595053,"2018-06-18",-0.0011553666216849,-0.768485396084095,-0.759851100151904
"234",233,0.113483331978135,"2018-06-19",-0.00116687377525135,-0.766612270679972,-0.763708426273403
"235",234,0.113496653631057,"2018-06-20",-0.00117580210586464,-0.765103561050922,-0.766701302200291
"236",235,0.113506663237554,"2018-06-21",-0.00118193090814791,-0.763969948743778,-0.768755745030502
"237",236,0.113513309414624,"2018-06-22",-0.00118508075642311,-0.763217253008481,-0.76981160927708
"238",237,0.113516613664349,"2018-06-23",-0.00118513106028153,-0.762843038681962,-0.769828471691054
"239",238,0.113516677409532,"2018-06-24",-0.00118199980369293,-0.762835819384714,-0.768778839585027
"240",239,0.113513662286012,"2018-06-25",-0.00117566913654474,-0.763177289464618,-0.766656729402331
"241",240,0.1135077752055,"2018-06-26",-0.00116616792364916,-0.763844015666458,-0.763471816949707
"242",241,0.113499221481508,"2018-06-27",-0.00115357951301603,-0.764812745735173,-0.759252041408959
"243",242,0.113488194094036,"2018-06-28",-0.00113798646844708,-0.766061624215838,-0.754025079086594
"244",243,0.113474885397315,"2018-06-29",-0.00111940669760657,-0.767568866523567,-0.74779693283125
"245",244,0.113459464859646,"2018-06-30",-0.00109780233504715,-0.769315279960548,-0.740554909722968
"246",245,0.113442053025865,"2018-07-01",-0.00107317550070161,-0.771287212530592,-0.732299720386847
"247",246,0.113422732983403,"2018-07-02",-0.00104560793281187,-0.773475254379841,-0.723058764392543
"248",247,0.113401576288053,"2018-07-03",-0.001015260046296,-0.775871301640563,-0.712885814608396
"249",248,0.113378623191736,"2018-07-04",-0.000982253893640486,-0.778470795684717,-0.701821784388144
"250",249,0.113353903769415,"2018-07-05",-0.000946708745332578,-0.781270330449415,-0.689906654528369
"251",250,0.11332745431939,"2018-07-06",-0.000908809742266498,-0.784265795064,-0.677202486320188
"252",251,0.113299348349885,"2018-07-07",-0.000868786005027593,-0.787448864542844,-0.663786083537336
"253",252,0.11326971906559,"2018-07-08",-0.000826892292871432,-0.790804453130726,-0.649742844321544
"254",253,0.113238747881652,"2018-07-09",-0.000783408652584187,-0.794312015120304,-0.63516664347663
"255",254,0.113206631785186,"2018-07-10",-0.000738615895889002,-0.797949241241482,-0.62015161222181
"256",255,0.113173587690128,"2018-07-11",-0.000692780568094898,-0.801691565462524,-0.604787099515285
"257",256,0.11313984802136,"2018-07-12",-0.000646142844211008,-0.805512665099977,-0.589153614696844
"258",257,0.113105669366517,"2018-07-13",-0.000598967239456249,-0.809383480979147,-0.573339826215861
"259",258,0.113071311474055,"2018-07-14",-0.000551532157402959,-0.813274595955173,-0.557439058052563
"260",259,0.113037015081466,"2018-07-15",-0.0005041453754659,-0.817158745920719,-0.541554480626526
"261",260,0.11300297941492,"2018-07-16",-0.000457126544497862,-0.821013368027129,-0.52579324446608
"262",261,0.112969377080893,"2018-07-17",-0.000410786954328037,-0.824818914170679,-0.510259697391262
"263",262,0.112936359396548,"2018-07-18",-0.000365420778095026,-0.828558247314247,-0.495052449516661
"264",263,0.112904055126925,"2018-07-19",-0.000321331415999329,-0.832216784503582,-0.480273203970848
"265",264,0.112872585071223,"2018-07-20",-0.000278795028694761,-0.835780844935227,-0.466014532882763
"266",265,0.112842042766695,"2018-07-21",-0.000238013479070395,-0.839239835287374,-0.452344102942564
"267",266,0.112812509141249,"2018-07-22",-0.000199136014595768,-0.842584590277715,-0.439311943565388
"268",267,0.112784077253871,"2018-07-23",-0.000162275689019275,-0.845804570749301,-0.42695595162767
"269",268,0.112756842211443,"2018-07-24",-0.000127583831529031,-0.84888900561619,-0.415326854359811
"270",269,0.112730890939125,"2018-07-25",-9.51923565643756e-05,-0.851828050392375,-0.404468870952054
"271",270,0.112706319486989,"2018-07-26",-6.52104723846769e-05,-0.854610827173359,-0.394418609230051
"272",271,0.112683257884416,"2018-07-27",-3.77629744264261e-05,-0.857222609815131,-0.385217902014948
"273",272,0.112661810976169,"2018-07-28",-1.29840588039679e-05,-0.859651524393089,-0.376911733339873
"274",273,0.112642041637121,"2018-07-29",9.00599968381452e-06,-0.861890450174757,-0.369540420657863
"275",274,0.112624014116833,"2018-07-30",2.81208047526951e-05,-0.86393211074078,-0.363132924966269
"276",275,0.112607823126986,"2018-07-31",4.43034069381669e-05,-0.865765779762735,-0.357708336360287
"277",276,0.112593554387006,"2018-08-01",5.7554982873687e-05,-0.867381749307011,-0.353266260419271
"278",277,0.112581256225523,"2018-08-02",6.78815774656746e-05,-0.868774546038582,-0.349804670823219
"279",278,0.112570931789285,"2018-08-03",7.52644850574624e-05,-0.869943813580523,-0.347329837916718
"280",279,0.112562546397505,"2018-08-04",7.97009200295877e-05,-0.870893479616325,-0.345842695470457
"281",280,0.112556033818922,"2018-08-05",8.11883588050661e-05,-0.871631044997679,-0.345344089415567
"282",281,0.112551335527681,"2018-08-06",7.9743179989595e-05,-0.872163137920174,-0.34582852946088
"283",282,0.112548363700069,"2018-08-07",7.54157106507681e-05,-0.872499704633037,-0.347279145412448
"284",283,0.112547003928477,"2018-08-08",6.83241542904987e-05,-0.872653702076599,-0.349656314139066
"285",284,0.112547127991915,"2018-08-09",5.86656870450687e-05,-0.872639651590217,-0.352893940002342
"286",285,0.112548604760273,"2018-08-10",4.6708520845512e-05,-0.872472403977963,-0.356902115373802
"287",286,0.112551277597938,"2018-08-11",3.26912370380393e-05,-0.872169698604571,-0.361600865127231
"288",287,0.11255498183901,"2018-08-12",1.68582778954855e-05,-0.871750184284126,-0.366908249488491
"289",288,0.112559542084352,"2018-08-13",-5.48080076687565e-07,-0.871233725395821,-0.372743054672805
"290",289,0.112564793358545,"2018-08-14",-1.92528661653516e-05,-0.870639005807704,-0.379013107432612
"291",290,0.112570579184442,"2018-08-15",-3.89732319874867e-05,-0.869983746937549,-0.385623593837609
"292",291,0.112576746807869,"2018-08-16",-5.93756956439517e-05,-0.869285248567443,-0.392462727038583
"293",292,0.112583178436928,"2018-08-17",-8.017036645372e-05,-0.868556850916752,-0.399433332448451
"294",293,0.112589776361344,"2018-08-18",-0.00010111084606191,-0.867809619912009,-0.406452814592575
"295",294,0.112596470003104,"2018-08-19",-0.00012199684095461,-0.867051548685053,-0.413454032852839
"296",295,0.112603178133555,"2018-08-20",-0.000142626991305978,-0.866291836578505,-0.420369489171489
"297",296,0.112609802813484,"2018-08-21",-0.000162794712510014,-0.865541575446732,-0.427129934086228
"298",297,0.112616230231086,"2018-08-22",-0.000182326876124657,-0.864813654753803,-0.433677333013779
"299",298,0.112622331564036,"2018-08-23",-0.00020111723910409,-0.86412266394174,-0.439976072101118
"300",299,0.112627974086995,"2018-08-24",-0.00021911172400464,-0.863483634478185,-0.446008023986438
"301",300,0.112633056566725,"2018-08-25",-0.000236248922093382,-0.86290803127396,-0.451752603778066
"302",301,0.112637479837083,"2018-08-26",-0.000252484534971292,-0.862407085136082,-0.457194962158952
"303",302,0.11264114169469,"2018-08-27",-0.000267777813047349,-0.861992370846157,-0.462321439412033
"304",303,0.112643933455236,"2018-08-28",-0.000282085367419885,-0.861676197167001,-0.467117491093906
"305",304,0.112645784397634,"2018-08-29",-0.000295342923884705,-0.861466573433726,-0.471561571774996
"306",305,0.11264665193047,"2018-08-30",-0.000307522356400538,-0.861368323227782,-0.475644253292806
"307",306,0.112646488605013,"2018-08-31",-0.000318600489457159,-0.861386820233489,-0.479357766958021
"308",307,0.112645234892502,"2018-09-01",-0.000328544733509826,-0.861528806227866,-0.482691188392037
"309",308,0.112642838898115,"2018-09-02",-0.000337295933837532,-0.861800158425968,-0.485624688273097
"310",309,0.11263929337863,"2018-09-03",-0.000344815806796748,-0.86220169714024,-0.488145433497225
"311",310,0.112634644233863,"2018-09-04",-0.000351037485913731,-0.862728224104913,-0.490231009677202
"312",311,0.112628973180093,"2018-09-05",-0.000355894865612647,-0.863370484752221,-0.491859257487268
"313",312,0.11262234828372,"2018-09-06",-0.000359347390397793,-0.864120770396752,-0.493016582273277
"314",313,0.112614842108086,"2018-09-07",-0.000361342524125442,-0.864970863063405,-0.493685373334342
"315",314,0.112606587521981,"2018-09-08",-0.000361856527816083,-0.86590571503808,-0.493857673099962
"316",315,0.112597739846671,"2018-09-09",-0.000360944922948734,-0.866907735809279,-0.493552092988686
"317",316,0.112588459340967,"2018-09-10",-0.000358669194585366,-0.867958775676446,-0.49278924347853
"318",317,0.112578908435798,"2018-09-11",-0.000355102737493207,-0.869040438941377,-0.491593727313446
"319",318,0.112569238013256,"2018-09-12",-0.00035034936526603,-0.870135637839778,-0.490000343967059
"320",319,0.112559568321551,"2018-09-13",-0.000344599885329418,-0.871230753969115,-0.488073054214954
"321",320,0.112549994655815,"2018-09-14",-0.000338049890195623,-0.872314994923737,-0.485877422847094
"322",321,0.11254060828636,"2018-09-15",-0.000330857084200663,-0.873378024118495,-0.483466314114512
"323",322,0.112531490466884,"2018-09-16",-0.000323154883694707,-0.874410639374162,-0.480884450664695
"324",323,0.112522690727671,"2018-09-17",-0.000315138333202047,-0.875407231265738,-0.478197213595938
"325",324,0.112514220844576,"2018-09-18",-0.000307037923575121,-0.876366466148665,-0.475481866010773
"326",325,0.112506058190624,"2018-09-19",-0.000299079638169553,-0.877290906583226,-0.472814160048567
"327",326,0.112498159167433,"2018-09-20",-0.000291503544383521,-0.878185490192157,-0.470274568976715
"328",327,0.112490485951047,"2018-09-21",-0.000284557806099853,-0.879054500630591,-0.467946280094502
"329",328,0.112483016465503,"2018-09-22",-0.000278528484260263,-0.879900438055162,-0.465925184217709
"330",329,0.112475717288045,"2018-09-23",-0.000273702058854719,-0.880727087674375,-0.464307312631764
"331",330,0.112468570230832,"2018-09-24",-0.000270361442540739,-0.881536509305403,-0.463187500812498
"332",331,0.112461600209836,"2018-09-25",-0.00026869950263476,-0.882325881153802,-0.462630400033867
"333",332,0.112454845766412,"2018-09-26",-0.000268842301251561,-0.883090838317258,-0.462678267721694
"334",333,0.112448311836521,"2018-09-27",-0.000270916004342961,-0.883830821786232,-0.463373396109136
"335",334,0.112441975885902,"2018-09-28",-0.000275063753099466,-0.884548383620634,-0.464763767718543
"336",335,0.112435786262559,"2018-09-29",-0.000281406408265126,-0.885249373534698,-0.466889896418302
"337",336,0.112429667756857,"2018-09-30",-0.000290013309397325,-0.885942309202826,-0.469775025600829
"338",337,0.112423550483755,"2018-10-01",-0.000300905047880684,-0.886635105275964,-0.473426057727739
"339",338,0.112417355944971,"2018-10-02",-0.000314145558693315,-0.887336651875781,-0.477864424516243
"340",339,0.112410992679434,"2018-10-03",-0.000329793312056088,-0.888057307191114,-0.483109725836021
"341",340,0.112404375728385,"2018-10-04",-0.000347894659260676,-0.888806693008387,-0.489177499156623
"342",341,0.112397427165081,"2018-10-05",-0.000368503786449847,-0.889593634720911,-0.496085908277003
"343",342,0.112390100688806,"2018-10-06",-0.000391689557394865,-0.890423375997619,-0.503858037100768
"344",343,0.11238236267735,"2018-10-07",-0.000417507371050086,-0.89129972463547,-0.512512455974835
"345",344,0.112374198218361,"2018-10-08",-0.000446043062317476,-0.892224369494808,-0.522077937714963
"346",345,0.112365620623052,"2018-10-09",-0.000477328697778008,-0.893195803048316,-0.532565231396473
"347",346,0.112356632722359,"2018-10-10",-0.000511348612138184,-0.894213704685605,-0.543969085838396
"348",347,0.112347230812205,"2018-10-11",-0.000548076790812859,-0.895278493902253,-0.556280780661862
"349",348,0.11233742858859,"2018-10-12",-0.000587433493457476,-0.896388619593123,-0.569473586014678
"350",349,0.112327232283929,"2018-10-13",-0.000629274219036554,-0.897543375921932,-0.583499063539301
"351",350,0.112316672973421,"2018-10-14",-0.000673408122378806,-0.898739243546871,-0.598293239807367
"352",351,0.112305803078304,"2018-10-15",-0.000719668574424693,-0.899970285634858,-0.613800258901054
"353",352,0.112294663495217,"2018-10-16",-0.000767884047875758,-0.901231870542148,-0.629962622958267
"354",353,0.112283252357629,"2018-10-17",-0.000817821148057086,-0.902524209657892,-0.646702095482814
"355",354,0.112271561777976,"2018-10-18",-0.000869218393778791,-0.903848196267764,-0.663931025065665
"356",355,0.112259613574728,"2018-10-19",-0.000921763041345293,-0.905201359377113,-0.681544576534565
"357",356,0.112247453229058,"2018-10-20",-0.000975139309472572,-0.906578548132265,-0.699436896483762
"358",357,0.112235138515005,"2018-10-21",-0.00102907828805237,-0.907973219482707,-0.717517843247993
"359",358,0.112222738855913,"2018-10-22",-0.00108329110423381,-0.909377511065582,-0.735690583428184
"360",359,0.112210314681311,"2018-10-23",-0.00113747118957354,-0.91078457908957,-0.753852351865453
"361",360,0.11219788433393,"2018-10-24",-0.00119130824932287,-0.912192346195886,-0.771899134301837
"362",361,0.112185407410597,"2018-10-25",-0.00124447504066458,-0.913605388142197,-0.789721235297917
"363",362,0.112172831850186,"2018-10-26",-0.00129665865542166,-0.915029600977782,-0.807213764545424
"364",363,0.112160132880256,"2018-10-27",-0.0013475604718281,-0.916467790241855,-0.824276620700289
"365",364,0.11214728467558,"2018-10-28",-0.00139693604999226,-0.91792288070419,-0.840827864786578
"366",365,0.112134241036914,"2018-10-29",-0.00144456596249325,-0.919400104541752,-0.85679394228731
"367",366,0.112120946698264,"2018-10-30",-0.00149025717621019,-0.920905720762992,-0.872110146349033
"368",367,0.112107376299608,"2018-10-31",-0.00153386420200972,-0.922442601452041,-0.886727707392784
"369",368,0.112093560378251,"2018-11-01",-0.00157521017443944,-0.924007288184681,-0.900587338147768
"370",369,0.112079544772476,"2018-11-02",-0.00161411134761047,-0.925594589663998,-0.91362744494421
"371",370,0.112065395588983,"2018-11-03",-0.00165043659630168,-0.92719701914502,-0.925804073146605
"372",371,0.112051187236577,"2018-11-04",-0.00168409927180025,-0.928806149649456,-0.93708817714073
"373",372,0.112037027756692,"2018-11-05",-0.00171504861370546,-0.930409745221974,-0.947462741474541
"374",373,0.112023025991276,"2018-11-06",-0.00174328168591654,-0.931995479246897,-0.956926781934333
"375",374,0.112009263767637,"2018-11-07",-0.00176881644848179,-0.933554084582276,-0.965486318928469
